PlayerID,Name,Team,Position,Age,Non-SF Value
michael-thomas-278,Michael Thomas,FA,WR,31,391
erik-ezukanma-1239,Erik Ezukanma,MIA,WR,24,389
royce-freeman-248,Royce Freeman,DAL,RB,28,374
will-mallory-1435,Will Mallory,IND,TE,25,370
braxton-berrios-126,Braxton Berrios,MIA,WR,28,370
jarrett-stidham-156,Jarrett Stidham,DEN,QB,27,363
desmond-ridder-1213,Desmond Ridder,ARI,QB,24,361
ben-skowronek-1110,Ben Skowronek,HOU,WR,27,360
mack-hollins-767,Mack Hollins,BUF,WR,30,346
jaelon-darden-1043,Jaelon Darden,CLE,WR,25,335
eno-benjamin-635,Eno Benjamin,NOS,RB,25,332
kareem-hunt-214,Kareem Hunt,FA,RB,28,331
danny-gray-1241,Danny Gray,SFO,WR,25,322
harrison-bryant-752,Harrison Bryant,LVR,TE,26,321
tyler-huntley-618,Tyler Huntley,CLE,QB,26,317
isaiah-mckenzie-766,Isaiah McKenzie,NYG,WR,29,302
cam-akers-531,Cam Akers,FA,RB,25,294
trenton-irwin-980,Trenton Irwin,CIN,WR,28,292
austin-hooper-384,Austin Hooper,NEP,TE,29,280
kene-nwangwu-1120,Kene Nwangwu,MIN,RB,26,264
kavontae-turpin-1336,KaVontae Turpin,DAL,WR,27,262
richie-james-168,Richie James,KCC,WR,29,260
bryce-ford-wheaton-1474,Bryce Ford-Wheaton,NYG,WR,24,241
joshua-dobbs-821,Joshua Dobbs,SFO,QB,29,235
samori-toure-1306,Samori Toure,GBP,WR,26,231
andrew-ogletree-1315,Andrew Ogletree,IND,TE,25,207
d-wayne-eskridge-1079,D'Wayne Eskridge,SEA,WR,27,205
charlie-kolar-1254,Charlie Kolar,BAL,TE,25,202
malik-willis-1210,Malik Willis,TEN,QB,25,190
kyle-trask-1019,Kyle Trask,TBB,QB,26,187
davis-mills-1029,Davis Mills,HOU,QB,25,186
tanner-hudson-457,Tanner Hudson,CIN,TE,29,186
james-robinson-623,James Robinson,NOS,RB,25,186
bailey-zappe-1212,Bailey Zappe,NEP,QB,25,185
clayton-tune-1413,Clayton Tune,ARI,QB,25,185
deandre-carter-845,DeAndre Carter,CHI,WR,31,185
tyson-bagent-1478,Tyson Bagent,CHI,QB,24,184
malik-cunningham-1410,Malik Cunningham,BAL,QB,25,184
tommy-devito-1520,Tommy DeVito,NYG,QB,25,184
michael-pratt-1559,Michael Pratt,GBP,QB,22,182
taylor-heinicke-977,Taylor Heinicke,ATL,QB,31,181
stetson-bennett-1406,Stetson Bennett,LAR,QB,26,180
jimmy-garoppolo-395,Jimmy Garoppolo,LAR,QB,32,179
joe-flacco-722,Joe Flacco,IND,QB,39,178
mason-rudolph-110,Mason Rudolph,TEN,QB,28,176
tyrod-taylor-647,Tyrod Taylor,NYJ,QB,34,172
myles-gaskin-3,Myles Gaskin,MIN,RB,27,148
joe-milton-1556,Joe Milton,NEP,QB,24,129
pj-walker-879,P.J. Walker,SEA,QB,29,56
